Strategy
Sales
"Account Management"
"Business Development"
"Strategic Planning"
"Customer Relationship Management (CRM)"
"Customer Segmentation Strategy"
"Marketing Strategy"
"Microsoft Excel"
"Microsoft Office"
QuickBooks
Accounting
"Microsoft Word"
"Customer Service"
"Accounts Payable"
"Accounts Receivable"
Payroll
"Microsoft PowerPoint"
Oracle
11gR2
"Oracle RAC"
SQL
PL/SQL
Databases
10gR2
RMAN
Unix
Linux
Matlab
"Project Management"
C++
Management
Optics
"Image Processing"
"Display Technology"
Research
Marketing
"Business Development"
CATIA
Engineering
"Microsoft Office"
VPM
SolidWorks
AutoCAD
"Computer-Aided Design (CAD)"
"Microsoft Excel"
"Project Management"
"SAP Products"
EMV
C++
"Software Development"
Cryptography
C
AES
Java
ISO8583
"Smart Cards"
Linux
Maya
Nuke
"Adobe Photoshop"
"Visual Effects"
PFTrack
"After Effects"
3D
Animation
Compositing
Film
"Image Processing"
Algorithms
"Signal Processing"
C++
C
"Computer Vision"
Matlab
IPTV
"Digital TV"
"Video Processing"
SolidWorks
"Microsoft Office"
CATIA
Engineering
AutoCAD
"Computer-Aided Design (CAD)"
"Project Management"
Manufacturing
"Microsoft Excel"
"Mechanical Engineering"
Maya
Nuke
"Mental Ray"
"Visual Effects"
3D
Lighting
Compositing
"Adobe Photoshop"
Renderman
Texturing
Telecommunications
GSM
"Wireless Technologies"
LTE
"Universal Mobile Telecommunications System (UMTS)"
"Internet Protocol (IP)"
2G
"Mobile Devices"
"General Packet Radio Service (GPRS)"
"Project Management"
LTE
"Wireless Technologies"
Telecommunications
GSM
"Universal Mobile Telecommunications System (UMTS)"
3G
"Wideband Code Division Multiple Access (WCDMA)"
"Mobile Devices"
"Mobile Communications"
Testing
LTE
3GPP
"Wireless Technologies"
Telecommunications
"Code Division Multiple Access Method (CDMA)"
GSM
3G
"Universal Mobile Telecommunications System (UMTS)"
"Mobile Devices"
4G
"Lean Manufacturing"
Kaizen
"Continuous Improvement"
5S
"Value Stream Mapping"
Manufacturing
"Six Sigma"
"Business Process Improvement"
"Root Cause Analysis"
Kanban
"Storage Area Network (SAN)"
VMware
Virtualization
"Windows Server"
Storage
"Data Center"
Servers
"Active Directory"
"Disaster Recovery"
"VMware ESX"
"Adobe Photoshop"
Animation
Maya
"3D Studio Max"
"After Effects"
"Adobe Illustrator"
"3D Modeling"
"Graphic Design"
"Computer Animation"
AutoCAD
"Adobe Photoshop"
AutoCAD
"Microsoft Office"
"Adobe Illustrator"
SketchUp
InDesign
"Architectural Design"
Revit
"Interior Design"
"Microsoft Excel"
"Windows Server"
"Active Directory"
"Technical Support"
"Microsoft Exchange"
ITIL
"Microsoft Office"
"Windows 7"
VMware
Networking
"Project Management"
"Project Management"
Management
Integration
SQL
"Business Analysis"
"Agile Methodologies"
"Requirements Analysis"
JavaScript
"Business Process Improvement"
"Customer Relationship Management (CRM)"
"3rd Party Relationships"
"Project Management"
Management
"Customer Service"
"Business Process Improvement"
"Microsoft Office"
"Business Analysis"
"Team Leadership"
"Change Management"
"Project Planning"
Management
"Project Management"
"3rd Party Relationships"
"Business Process Improvement"
"Change Management"
Leadership
Strategy
"Team Leadership"
"Cross-functional Team Leadership"
"Customer Relationship Management (CRM)"
"Project Management"
Management
"Change Management"
"Business Process Improvement"
"Stakeholder Management"
"Team Leadership"
"Business Analysis"
"Customer Service"
"Project Delivery"
Leadership
"Software Development"
"Project Management"
SQL
"Agile Methodologies"
Integration
"Business Analysis"
Management
"Requirements Analysis"
"Software Project Management"
"Business Process Improvement"
Leadership
Management
"Customer Service"
"Team Building"
"Strategic Planning"
Training
"Business Process Improvement"
"Project Management"
"Microsoft Office"
"Team Leadership"
"Web Development"
"Search Engine Optimization (SEO)"
"Social Media"
"Social Media Marketing"
"Web Design"
Marketing
"Online Marketing"
WordPress
"Digital Marketing"
"Marketing Strategy"
Insurance
"Commercial Insurance"
"Claims Management"
"General Insurance"
"Property & Casualty Insurance"
Liability
"Property Damage"
"Legal Liability"
"Risk Management"
Underwriting
"Stakeholder Engagement"
"Project Management"
"Stakeholder Management"
Management
"Strategic Planning"
"Change Management"
"Stakeholder Analysis"
Strategy
"Strategic Communications"
Research
Salesforce.com
Sales
"Customer Relationship Management (CRM)"
Management
"Lead Generation"
Marketing
"Business Development"
Leadership
"Microsoft Office"
"Social Media"
Leadership
"Manual Testing"
"Customer Service"
"Cell Culture"
"Test Cases"
"Molecular Biology"
Management
"Regression Testing"
"Cell Biology"
Testing
"Western Blotting"
"Test Planning"
Coaching
JIRA
Training
"Quality Assurance"
Sales
SQL
"Strength Training"
Biochemistry
Recruiting
"Agile Methodologies"
"Polymerase Chain Reaction (PCR)"
"Software Quality Assurance"
"Life Sciences"
"Team Building"
ELISA
"Core Strength"
"Real-Time Polymerase Chain Reaction (qPCR)"
"Molecular Cloning"
"Media Planning"
"Digital Media"
Advertising
"Digital Marketing"
Marketing
"Media Buying"
"Digital Strategy"
"Online Advertising"
"Integrated Marketing"
"Social Media Marketing"
"Microsoft Office"
Engineering
"Human Resources"
"Project Management"
"Performance Management"
AutoCAD
Recruiting
"Microsoft Excel"
"Employee Relations"
Matlab
"Job Evaluation"
Research
Management
"Microsoft Word"
"Employee Benefits Design"
"Renewable Energy"
"Human Resources Information Systems (HRIS)"
Sustainability
"Talent Management"
"HR Policies"
"Program Management"
"Project Management"
Management
Leadership
"Business Process Improvement"
"Project Planning"
Integration
"Cross-functional Team Leadership"
"Strategic Planning"
"Change Management"
"Customer Service"
Leadership
Management
"Microsoft Office"
Training
"Claims Management"
"Disability Insurance"
"Employee Benefits Design"
Insurance
"Human Resources"
"Dog Training"
Dogs
"Customer Service"
"Pet Care"
"Animal Behavior"
"Animal Welfare"
"Dog Walking"
"Public Speaking"
"Social Media"
"Pet Sitting"
"Cardiopulmonary Resuscitation (CPR)"
Lifeguarding
"Windows Server"
"Microsoft Office"
"Event Management"
"Active Directory"
"Customer Service"
"Event Planning"
"Microsoft SQL Server"
"First Aid"
SQL
"Public Speaking"
VMware
"Corporate Events"
Leadership
"Microsoft Exchange"
Marketing
"Microsoft Word"
"Microsoft Office"
"Live Events"
"Microsoft Excel"
Virtualization
"Microsoft PowerPoint"
C#
"Meeting Planning"
"Trade Shows"
Windows
"Private Events"
"Venue Management"
"Hospitality Industry"
Aviation
Airlines
"Commercial Aviation"
"Flight Safety"
Piloting
"Flight Planning"
Airports
"Flight Training"
"Air Charter"
"Civil Aviation"
"Rock Climbing"
"Microsoft Office"
Research
Mountaineering
"Public Speaking"
"Customer Service"
Leadership
"Microsoft Excel"
"Social Media"
Management
Cerner
"Electronic Medical Record (EMR)"
"Healthcare Information Technology (HIT)"
Healthcare
Hospitals
"U.S. Health Insurance Portability and Accountability Act (HIPAA)"
"Computerized Physician Order Entry (CPOE)"
Informatics
"Software Documentation"
"HL7 Standards"
"Microsoft Office"
"Windows 7"
Mac
"Snow Leopard"
"Microsoft Excel"
"Customer Service"
Management
"Microsoft Word"
Windows
"Social Media"
"Distributed Control System (DCS)"
Commissioning
Instrumentation
"Process Control"
Engineering
"Programmable Logic Controller (PLC)"
SCADA
Automation
"Project Engineering"
"Control Systems Design"
Research
"Public Policy"
Networking
Politics
"Cisco Systems Products"
"Policy Analysis"
Routing
"Political Science"
"Border Gateway Protocol (BGP)"
"Social Media"
"Open Shortest Path First (OSPF)"
"International Relations"
Switches
"Public Speaking"
"Network Design"
"Microsoft Office"
"Data Center"
"Political Campaigns"
"Network Security"
"Multiprotocol Label Switching (MPLS)"
"Contract Management"
Management
"Project Management"
"Microsoft Excel"
Budgeting
"Contract Negotiation"
"Microsoft Office"
"Analytical Skills"
Construction
"Project Planning"
"Legal Research"
"Satellite Communications (SATCOM)"
Litigation
"Legal Writing"
"Civil Litigation"
"Construction Management"
VSAT
"Criminal Law"
Construction
Telecommunications
"Corporate Law"
Pre-construction
Networking
Subcontracting
"Legal Advice"
"Project Estimation"
Arbitration
"Value Engineering"
"Legal Assistance"
"Change Orders"
"Intellectual Property"
Contractors
"Internet Protocol (IP)"
"Contract Management"
Troubleshooting
"CPM Scheduling"
"Voice over IP (VoIP)"
"Cisco Systems Products"
"Wireless Technologies"
"Network Design"
"Transportation Planning"
"Traffic Engineering"
AutoCAD
"Transportation Engineering"
"Transport Modelling"
"Civil Engineering"
"Microsoft Office"
VISSIM
"Traffic Simulation"
"Road Traffic"
"Microsoft Office"
"Microsoft Excel"
"Microsoft Word"
"Microsoft PowerPoint"
Matlab
English
AutoCAD
"Project Management"
Teamwork
SPSS
Python
NumPy
"Data Analysis"
SQL
"Machine Learning"
C++
Java
Linux
C
Matlab
"Customer Service"
Nutrition
"Public Speaking"
Wellness
Marketing
"Holistic Health"
"Social Media"
Management
Sales
"Microsoft Office"
VMware
"Storage Area Network (SAN)"
Virtualization
"Windows Server"
"Disaster Recovery"
Storage
"Data Center"
Servers
"Active Directory"
"VMware ESX"
"Microsoft Excel"
"Microsoft Office"
Bloomberg
Equities
Investments
"Portfolio Management"
"Hedge Funds"
"Financial Analysis"
"Fixed Income"
"Asset Management"
"Waste Management"
"Environmental Awareness"
"Environmental Management Systems"
"Project Management"
Construction
"Project Planning"
Management
"Contract Management"
Sustainability
"Environmental Compliance"
"Storage Area Network (SAN)"
Storage
"Disaster Recovery"
Virtualization
"Hitachi Storage"
"Clipping Paths"
"EMC Storage"
"Image Editing"
Brocade
"Data Center"
"Public Relations"
"Social Media"
Marketing
"Media Relations"
"Strategic Communications"
"Corporate Communications"
"Press Releases"
"Event Management"
"Internal Communications"
"Public Speaking"
"Financial Analysis"
Management
"P&L Management"
Forecasting
"Financial Reporting"
Budgeting
"Financial Modeling"
"Microsoft Excel"
"P&L Analysis"
"P&L Forecasting"
"Social Media"
Marketing
"Digital Marketing"
"Google Analytics"
"Social Media Marketing"
"Digital Media"
Advertising
"Microsoft Office"
"Online Advertising"
"Microsoft Excel"
Fashion
"Microsoft Office"
Apparel
"Customer Service"
"Microsoft Excel"
"Social Media"
Merchandising
"Adobe Photoshop"
Sales
"Microsoft Word"
"Graphic Design"
Advertising
Graphics
"Logo Design"
"Vehicle Graphics"
Banners
Signs
"Adobe Photoshop"
"Customer Service"
"Adobe Creative Suite"
Python
Linux
JavaScript
MySQL
C++
C
Java
Git
"Software Development"
HTML
"Social Media"
Marketing
"Digital Media"
"Digital Marketing"
Advertising
"Social Media Marketing"
"Digital Strategy"
"Marketing Strategy"
"Online Advertising"
"Content Strategy"
Management
"Microsoft Office"
"Customer Service"
"Strategic Planning"
"Project Management"
Leadership
"Microsoft Excel"
Negotiation
"Business Strategy"
"Microsoft Word"
Renovation
Construction
Contractors
Decks
"Construction Management"
"Residential Homes"
Carpentry
"Custom Homes"
Flooring
Restoration
Research
"Public Speaking"
"Microsoft Office"
"Environmental Awareness"
Sustainability
"Environmental Science"
Teaching
"Environmental Policy"
Leadership
"Microsoft Excel"
"Microsoft Excel"
"Microsoft Office"
"Data Analysis"
"Microsoft PowerPoint"
"Project Management"
SPSS
"Market Research"
"Microsoft Word"
Research
Management
"Public Speaking"
Fundraising
"Event Planning"
"Social Media"
"Nonprofit Organizations"
"Community Outreach"
Leadership
Research
"Microsoft Office"
"Customer Service"
"Fraud Investigations"
Auditing
Accounting
"Internal Controls"
"Risk Management"
"Internal Audit"
"Risk Assessment"
"Financial Analysis"
Investigation
"Forensic Accounting"
Music
Singing
"Music Composition"
Songwriting
"Audio Recording"
"Music Production"
"Guitar Playing"
"Music Education"
"Music Industry"
"Rock Music"
HTML
JavaScript
PHP
MySQL
Java
SQL
jQuery
HTML5
"Web Development"
"Microsoft Office"
"Microsoft Office"
"Adobe Photoshop"
"Adobe Creative Suite"
"Graphic Design"
"Social Media"
"Adobe Illustrator"
InDesign
"Customer Service"
Photography
"Microsoft Excel"
"Microsoft Office"
WordPress
"Adobe Photoshop"
"Project Management"
PHP
"Cascading Style Sheets (CSS)"
"Social Media"
HTML
JavaScript
MySQL
"Martial Arts"
"Public Speaking"
"Self Defense"
"Microsoft Office"
"Customer Service"
Coaching
Leadership
"Muay Thai"
Training
Fitness
SCADA
Automation
"Programmable Logic Controller (PLC)"
"Microsoft Office"
AutoCAD
Engineering
"PLC Programming"
"Project Management"
"Microsoft Excel"
"Electrical Engineering"
"Technical Writing"
"Software Documentation"
"Technical Documentation"
FrameMaker
"Technical Communication"
"Content Management"
Manuals
RoboHelp
Editing
SnagIt
"Computer Hardware"
"Windows 7"
"Windows Server"
Troubleshooting
"Active Directory"
Servers
"Technical Support"
"Dell Workstations"
Networking
"Windows XP"
AutoCAD
"Microsoft Office"
"Civil Engineering"
"Structural Engineering"
ETABS
Construction
"Structural Analysis"
Concrete
Engineering
"Microsoft Excel"
Management
"Customer Service"
Leadership
Sales
"Microsoft Office"
"Inventory Management"
"Team Building"
"Team Leadership"
"Sales Management"
"Strategic Planning"
"Customer Service"
Management
Training
Sales
Leadership
"Team Management"
"Outbound Marketing"
"Team Leadership"
"Team Building"
"Microsoft Office"
"Art Direction"
"Graphic Design"
"Adobe Creative Suite"
Advertising
Photography
"Adobe Photoshop"
"Logo Design"
InDesign
"Adobe Illustrator"
Typography
"Software Development"
"Voice over IP (VoIP)"
"Session Initiation Protocol (SIP)"
C#
C++
Telecommunications
"Microsoft SQL Server"
SQL
".NET Framework"
XML
"Systems Engineering"
"Project Management"
Engineering
"Program Management"
Integration
"Requirements Management"
Testing
"Engineering Management"
"Requirements Analysis"
"Microsoft Office"
Music
"Music Composition"
"Music Theory"
"Music Production"
"Music Education"
"Audio Recording"
Piano
Singing
"Orchestral Music"
Songwriting
"Customer Service"
Security
Management
"Microsoft Office"
"Physical Security"
Leadership
"Project Management"
Surveillance
"Security Management"
"Closed-Circuit Television (CCTV)"
Sustainability
"Environmental Awareness"
"Project Management"
"Microsoft Office"
"Land Use Planning"
"Environmental Impact Assessment"
Research
"Public Speaking"
"Environmental Policy"
"Urban Planning"
"Geographic Information Systems (GIS)"
ArcGIS
Cartography
"Spatial Analysis"
"Microsoft Office"
ESRI
ArcMap
Geography
"Global Positioning System (GPS)"
ArcCatalog
"Retirement Planning"
"Financial Planning"
"Wealth Management"
Investments
"Estate Planning"
"Financial Advisory"
Insurance
"Life Insurance"
"Investment Strategies"
"Investment Advisory"
C
C++
Matlab
"Embedded Systems"
"Embedded Software"
Linux
"Software Development"
"Digital Signal Processors"
Microcontrollers
"Field-Programmable Gate Arrays (FPGA)"
"Project Management"
"Financial Analysis"
Management
"Microsoft Office"
"Microsoft Excel"
"Strategic Planning"
"Business Strategy"
"Project Planning"
Finance
"Financial Modeling"
Revit
AutoCAD
